time,price
2025-06-05 14:03:46.993,2605.9777639213826
2025-06-05 15:03:48.716,2589.8557924775864
2025-06-05 16:03:52.262,2594.7226087783756
2025-06-05 17:03:28.494,2563.027316380255
2025-06-05 18:03:52.835,2569.3889463785795
2025-06-05 19:03:40.876,2578.316265596353
2025-06-05 20:03:55.319,2541.922811587423
2025-06-05 21:03:44.583,2427.8002121189434
2025-06-05 22:03:35.158,2433.256835969574
2025-06-05 23:03:53.918,2429.281797249793
2025-06-06 00:03:38.826,2419.508274317192
2025-06-06 01:03:26.341,2423.933405018659
2025-06-06 02:03:27.744,2423.0218509307797
2025-06-06 03:03:29.209,2421.4530977689665
2025-06-06 04:03:51.630,2450.6642503324733
2025-06-06 05:03:29.206,2456.8589706372377
2025-06-06 06:03:37.581,2458.4599573015485
2025-06-06 07:03:32.004,2461.0372360093475
2025-06-06 08:01:51.331,2455.9820775705307
2025-06-06 09:03:40.118,2462.4780106792773
2025-06-06 10:03:38.871,2471.692641944464
2025-06-06 11:03:45.327,2482.7165048973116
2025-06-06 12:03:49.207,2479.0419447421114
2025-06-06 13:03:49.225,2478.1762718366904
2025-06-06 14:03:46.162,2504.0412617694583
2025-06-06 15:03:44.480,2518.0929327099175
2025-06-06 16:04:03.932,2508.6295415872405
2025-06-06 17:04:01.221,2502.954198815606
2025-06-06 18:03:47.643,2493.708410345756
2025-06-06 19:03:45.177,2495.376965675591
2025-06-06 20:03:44.902,2490.3389418247
2025-06-06 21:03:30.727,2500.291273023501
2025-06-06 22:03:44.063,2495.941043394054
2025-06-06 23:03:43.653,2484.6794271959197
2025-06-07 00:03:41.857,2481.4039836690267
2025-06-07 01:03:46.938,2476.4049434784665
2025-06-07 02:03:32.643,2472.529254456486
2025-06-07 03:03:33.452,2477.011238246546
2025-06-07 04:03:38.148,2491.399951646452
2025-06-07 05:03:38.571,2489.356678911496
2025-06-07 06:03:51.854,2493.7415923859708
2025-06-07 07:03:32.759,2494.0332246857756
2025-06-07 08:00:53.229,2492.6360351155727
2025-06-07 09:03:51.053,2486.7492654403814
2025-06-07 10:03:35.732,2487.343097299463
2025-06-07 11:03:51.168,2494.307272188452
2025-06-07 12:03:42.230,2497.987053778566
2025-06-07 13:03:45.949,2500.5821190403594
2025-06-07 14:03:55.039,2510.580571105587
2025-06-07 15:03:38.419,2516.5332902324894
2025-06-07 16:01:39.622,2519.401938752985
2025-06-07 17:04:00.514,2514.3262603086573
2025-06-07 18:02:33.710,2511.6506214177834
2025-06-07 19:03:39.664,2516.1282562928563
2025-06-07 20:02:50.834,2519.6674075824176
2025-06-07 21:03:50.350,2522.511827263043
2025-06-07 22:03:39.297,2522.6927223073067
2025-06-07 23:03:38.406,2540.388289113767
2025-06-08 00:03:39.364,2525.8150122010156
2025-06-08 01:03:42.405,2520.472086265792
2025-06-08 02:03:44.566,2518.8477355110717
2025-06-08 03:03:35.496,2514.854933336694
2025-06-08 04:03:50.732,2512.9748353864475
2025-06-08 05:03:43.945,2517.1967463190454
2025-06-08 06:03:51.854,2512.0605081493472
2025-06-08 07:00:53.719,2515.0915287610296
2025-06-08 08:03:37.101,2514.456673096517
2025-06-08 09:03:55.180,2518.2045993458305
2025-06-08 10:03:40.604,2501.0754231422834
2025-06-08 11:03:47.857,2501.7270769833863
2025-06-08 12:03:50.468,2514.4490106157677
2025-06-08 13:03:30.023,2507.981474396412
2025-06-08 14:02:43.055,2515.2576429628743
2025-06-08 15:03:49.594,2512.2941328683173
